"symbol","date","adjusted"
"SMBR.JK",2024-01-23,264.048736572266
"SMBR.JK",2024-01-24,252.313232421875
"SMBR.JK",2024-01-25,254.269149780273
"SMBR.JK",2024-01-26,246.445495605469
"SMBR.JK",2024-01-29,236.665893554688
"SMBR.JK",2024-01-30,232.75407409668
"SMBR.JK",2024-01-31,232.75407409668
"SMBR.JK",2024-02-01,238.621810913086
"SMBR.JK",2024-02-02,240.577743530273
"SMBR.JK",2024-02-05,234.709991455078
"SMBR.JK",2024-02-06,234.709991455078
"SMBR.JK",2024-02-07,228.842239379883
"SMBR.JK",2024-02-12,228.842239379883
"SMBR.JK",2024-02-13,228.842239379883
"SMBR.JK",2024-02-15,254.269149780273
"SMBR.JK",2024-02-16,244.489562988281
"SMBR.JK",2024-02-19,238.621810913086
"SMBR.JK",2024-02-20,236.665893554688
"SMBR.JK",2024-02-21,234.709991455078
"SMBR.JK",2024-02-22,234.709991455078
"SMBR.JK",2024-02-23,234.709991455078
"SMBR.JK",2024-02-26,230.798141479492
"SMBR.JK",2024-02-27,228.842239379883
"SMBR.JK",2024-02-28,226.886322021484
"SMBR.JK",2024-02-29,228.842239379883
"SMBR.JK",2024-03-01,230.798141479492
"SMBR.JK",2024-03-04,228.842239379883
"SMBR.JK",2024-03-05,226.886322021484
"SMBR.JK",2024-03-06,226.886322021484
"SMBR.JK",2024-03-07,226.886322021484
"SMBR.JK",2024-03-08,230.798141479492
"SMBR.JK",2024-03-13,273.828308105469
"SMBR.JK",2024-03-14,271.872406005859
"SMBR.JK",2024-03-15,279.696044921875
"SMBR.JK",2024-03-18,267.960540771484
"SMBR.JK",2024-03-19,266.004638671875
"SMBR.JK",2024-03-20,260.136901855469
"SMBR.JK",2024-03-21,262.092803955078
"SMBR.JK",2024-03-22,266.004638671875
"SMBR.JK",2024-03-25,264.048736572266
"SMBR.JK",2024-03-26,258.180999755859
"SMBR.JK",2024-03-27,254.269149780273
"SMBR.JK",2024-03-28,246.445495605469
"SMBR.JK",2024-04-01,236.665893554688
"SMBR.JK",2024-04-02,238.621810913086
"SMBR.JK",2024-04-03,234.709991455078
"SMBR.JK",2024-04-04,240.577743530273
"SMBR.JK",2024-04-05,240.577743530273
"SMBR.JK",2024-04-16,256.225067138672
"SMBR.JK",2024-04-17,248.401397705078
"SMBR.JK",2024-04-18,244.489562988281
"SMBR.JK",2024-04-19,234.709991455078
"SMBR.JK",2024-04-22,230.798141479492
"SMBR.JK",2024-04-23,232.75407409668
"SMBR.JK",2024-04-24,232.75407409668
"SMBR.JK",2024-04-25,230.798141479492
"SMBR.JK",2024-04-26,226.886322021484
"SMBR.JK",2024-04-29,228.842239379883
"SMBR.JK",2024-04-30,228.842239379883
"SMBR.JK",2024-05-02,224.930389404297
"SMBR.JK",2024-05-03,219.062652587891
"SMBR.JK",2024-05-06,221.018569946289
"SMBR.JK",2024-05-07,222.974487304688
"SMBR.JK",2024-05-08,224.930389404297
"SMBR.JK",2024-05-13,219.062652587891
"SMBR.JK",2024-05-14,217.106735229492
"SMBR.JK",2024-05-15,207.3271484375
"SMBR.JK",2024-05-16,207.3271484375
"SMBR.JK",2024-05-17,207.3271484375
"SMBR.JK",2024-05-20,209.283065795898
"SMBR.JK",2024-05-21,209.283065795898
"SMBR.JK",2024-05-22,205.371246337891
"SMBR.JK",2024-05-27,197.547576904297
"SMBR.JK",2024-05-28,199.503494262695
"SMBR.JK",2024-05-29,201.459396362305
"SMBR.JK",2024-05-30,201.459396362305
"SMBR.JK",2024-05-31,195.591644287109
"SMBR.JK",2024-06-03,197.547576904297
"SMBR.JK",2024-06-04,213.194900512695
"SMBR.JK",2024-06-05,211.238998413086
"SMBR.JK",2024-06-06,213.194900512695
"SMBR.JK",2024-06-07,221.550445556641
"SMBR.JK",2024-06-10,219.572326660156
"SMBR.JK",2024-06-11,211.659805297852
"SMBR.JK",2024-06-12,197.812896728516
"SMBR.JK",2024-06-13,207.703552246094
"SMBR.JK",2024-06-14,201.769165039062
"SMBR.JK",2024-06-19,199.791030883789
"SMBR.JK",2024-06-20,203.747283935547
"SMBR.JK",2024-06-21,205.72541809082
"SMBR.JK",2024-06-24,205.72541809082
"SMBR.JK",2024-06-25,203.747283935547
"SMBR.JK",2024-06-26,203.747283935547
"SMBR.JK",2024-06-27,205.72541809082
"SMBR.JK",2024-06-28,209.681671142578
"SMBR.JK",2024-07-01,219.572326660156
"SMBR.JK",2024-07-02,215.616058349609
"SMBR.JK",2024-07-03,225.506713867188
"SMBR.JK",2024-07-04,221.550445556641
"SMBR.JK",2024-07-05,221.550445556641
"SMBR.JK",2024-07-08,239.353607177734
"SMBR.JK",2024-07-09,233.419219970703
"SMBR.JK",2024-07-10,233.419219970703
"SMBR.JK",2024-07-11,231.441101074219
"SMBR.JK",2024-07-12,231.441101074219
"SMBR.JK",2024-07-15,229.462966918945
"SMBR.JK",2024-07-16,227.484832763672
"SMBR.JK",2024-07-17,231.441101074219
"SMBR.JK",2024-07-18,231.441101074219
"SMBR.JK",2024-07-19,229.462966918945
"SMBR.JK",2024-07-22,229.462966918945
"SMBR.JK",2024-07-23,233.419219970703
"SMBR.JK",2024-07-24,231.441101074219
"SMBR.JK",2024-07-25,231.441101074219
"SMBR.JK",2024-07-26,235.397354125977
"SMBR.JK",2024-07-29,237.37548828125
"SMBR.JK",2024-07-30,233.419219970703
"SMBR.JK",2024-07-31,233.419219970703
"SMBR.JK",2024-08-01,225.506713867188
"SMBR.JK",2024-08-02,225.506713867188
"SMBR.JK",2024-08-05,217.594192504883
"SMBR.JK",2024-08-06,219.572326660156
"SMBR.JK",2024-08-07,221.550445556641
"SMBR.JK",2024-08-08,219.572326660156
"SMBR.JK",2024-08-09,217.594192504883
"SMBR.JK",2024-08-12,219.572326660156
"SMBR.JK",2024-08-13,233.419219970703
"SMBR.JK",2024-08-14,231.441101074219
"SMBR.JK",2024-08-15,229.462966918945
"SMBR.JK",2024-08-16,227.484832763672
"SMBR.JK",2024-08-19,259.134887695312
"SMBR.JK",2024-08-20,257.156768798828
"SMBR.JK",2024-08-21,251.222381591797
"SMBR.JK",2024-08-22,249.244262695312
"SMBR.JK",2024-08-23,249.244262695312
"SMBR.JK",2024-08-26,253.20051574707
"SMBR.JK",2024-08-27,249.244262695312
"SMBR.JK",2024-08-28,265.069274902344
"SMBR.JK",2024-08-29,261.113037109375
"SMBR.JK",2024-08-30,261.113037109375
"SMBR.JK",2024-09-02,263.091156005859
"SMBR.JK",2024-09-03,259.134887695312
"SMBR.JK",2024-09-04,247.266128540039
"SMBR.JK",2024-09-05,251.222381591797
"SMBR.JK",2024-09-06,253.20051574707
"SMBR.JK",2024-09-09,245.287994384766
"SMBR.JK",2024-09-10,247.266128540039
"SMBR.JK",2024-09-11,237.37548828125
"SMBR.JK",2024-09-12,235.397354125977
"SMBR.JK",2024-09-13,235.397354125977
"SMBR.JK",2024-09-17,235.397354125977
"SMBR.JK",2024-09-18,235.397354125977
"SMBR.JK",2024-09-19,233.419219970703
"SMBR.JK",2024-09-20,237.37548828125
"SMBR.JK",2024-09-23,237.37548828125
"SMBR.JK",2024-09-24,235.397354125977
"SMBR.JK",2024-09-25,229.462966918945
"SMBR.JK",2024-09-26,237.37548828125
"SMBR.JK",2024-09-27,229.462966918945
"SMBR.JK",2024-09-30,225.506713867188
"SMBR.JK",2024-10-01,231.441101074219
"SMBR.JK",2024-10-02,229.462966918945
"SMBR.JK",2024-10-03,237.37548828125
"SMBR.JK",2024-10-04,231.441101074219
"SMBR.JK",2024-10-07,231.441101074219
"SMBR.JK",2024-10-08,233.419219970703
"SMBR.JK",2024-10-09,235.397354125977
"SMBR.JK",2024-10-10,235.397354125977
"SMBR.JK",2024-10-11,243.309875488281
"SMBR.JK",2024-10-14,247.266128540039
"SMBR.JK",2024-10-15,245.287994384766
"SMBR.JK",2024-10-16,255.178649902344
"SMBR.JK",2024-10-17,259.134887695312
"SMBR.JK",2024-10-18,257.156768798828
"SMBR.JK",2024-10-21,257.156768798828
"SMBR.JK",2024-10-22,255.178649902344
"SMBR.JK",2024-10-23,265.069274902344
"SMBR.JK",2024-10-24,263.091156005859
"SMBR.JK",2024-10-25,257.156768798828
"SMBR.JK",2024-10-28,253.20051574707
"SMBR.JK",2024-10-29,249.244262695312
"SMBR.JK",2024-10-30,239.353607177734
"SMBR.JK",2024-10-31,245.287994384766
"SMBR.JK",2024-11-01,245.287994384766
"SMBR.JK",2024-11-04,237.37548828125
"SMBR.JK",2024-11-05,227.484832763672
"SMBR.JK",2024-11-06,225.506713867188
"SMBR.JK",2024-11-07,221.550445556641
"SMBR.JK",2024-11-08,223.528579711914
"SMBR.JK",2024-11-11,221.550445556641
"SMBR.JK",2024-11-12,223.528579711914
"SMBR.JK",2024-11-13,221.550445556641
"SMBR.JK",2024-11-14,219.572326660156
"SMBR.JK",2024-11-15,217.594192504883
"SMBR.JK",2024-11-18,211.659805297852
"SMBR.JK",2024-11-19,211.659805297852
"SMBR.JK",2024-11-20,211.659805297852
"SMBR.JK",2024-11-21,213.637939453125
"SMBR.JK",2024-11-22,213.637939453125
"SMBR.JK",2024-11-25,213.637939453125
"SMBR.JK",2024-11-26,215.616058349609
"SMBR.JK",2024-11-28,215.616058349609
"SMBR.JK",2024-11-29,209.681671142578
"SMBR.JK",2024-12-02,203.747283935547
"SMBR.JK",2024-12-03,205.72541809082
"SMBR.JK",2024-12-04,211.659805297852
"SMBR.JK",2024-12-05,211.659805297852
"SMBR.JK",2024-12-06,211.659805297852
"SMBR.JK",2024-12-09,211.659805297852
"SMBR.JK",2024-12-10,213.637939453125
"SMBR.JK",2024-12-11,219.572326660156
"SMBR.JK",2024-12-12,217.594192504883
"SMBR.JK",2024-12-13,219.572326660156
"SMBR.JK",2024-12-16,209.681671142578
"SMBR.JK",2024-12-17,205.72541809082
"SMBR.JK",2024-12-18,207.703552246094
"SMBR.JK",2024-12-19,199.791030883789
"SMBR.JK",2024-12-20,203.747283935547
"SMBR.JK",2024-12-23,205.72541809082
"SMBR.JK",2024-12-24,199.791030883789
"SMBR.JK",2024-12-27,203.747283935547
"SMBR.JK",2024-12-30,201.769165039062
"SMBR.JK",2025-01-02,201.769165039062
"SMBR.JK",2025-01-03,201.769165039062
"SMBR.JK",2025-01-06,201.769165039062
"SMBR.JK",2025-01-07,201.769165039062
"SMBR.JK",2025-01-08,199.791030883789
"SMBR.JK",2025-01-09,197.812896728516
"SMBR.JK",2025-01-10,192.867584228516
"SMBR.JK",2025-01-13,189.900390625
"SMBR.JK",2025-01-14,190.889450073242
"SMBR.JK",2025-01-15,191.878509521484
"SMBR.JK",2025-01-16,192.867584228516
"SMBR.JK",2025-01-17,191.878509521484
"SMBR.JK",2025-01-20,193.856643676758
"SMBR.JK",2025-01-21,193.856643676758
"SMBR.JK",2025-01-22,192.867584228516
"SMBR.JK",2025-01-23,192.867584228516
"SMBR.JK",2025-01-24,191.878509521484
"SMBR.JK",2025-01-30,188.911315917969
"SMBR.JK",2025-01-31,187.922256469727
"SMBR.JK",2025-02-03,181.987869262695
"SMBR.JK",2025-02-04,183.966003417969
"SMBR.JK",2025-02-05,188.911315917969
"SMBR.JK",2025-02-06,180.998809814453
"SMBR.JK",2025-02-07,176.053482055664
"SMBR.JK",2025-02-10,169.130035400391
"SMBR.JK",2025-02-11,159.239379882812
"SMBR.JK",2025-02-12,158.25032043457
"SMBR.JK",2025-02-13,159.239379882812
"SMBR.JK",2025-02-14,160.228454589844
"SMBR.JK",2025-02-17,176.053482055664
"SMBR.JK",2025-02-18,192.867584228516
"SMBR.JK",2025-02-19,184.955062866211
"SMBR.JK",2025-02-20,178.031616210938
"SMBR.JK",2025-02-21,174.075347900391
"SMBR.JK",2025-02-24,174.075347900391
"SMBR.JK",2025-02-25,168.140960693359
"SMBR.JK",2025-02-26,165.173767089844
"SMBR.JK",2025-02-27,163.195648193359
"SMBR.JK",2025-02-28,158.25032043457
"SMBR.JK",2025-03-03,160.228454589844
"SMBR.JK",2025-03-04,155.283126831055
"SMBR.JK",2025-03-05,154.294067382812
"SMBR.JK",2025-03-06,165.173767089844
"SMBR.JK",2025-03-07,167.151901245117
"SMBR.JK",2025-03-10,163.195648193359
"SMBR.JK",2025-03-11,158.25032043457
"SMBR.JK",2025-03-12,161.217514038086
"SMBR.JK",2025-03-13,158.25032043457
"SMBR.JK",2025-03-14,160.228454589844
"SMBR.JK",2025-03-17,157.261260986328
"SMBR.JK",2025-03-18,156.272186279297
"SMBR.JK",2025-03-19,156.272186279297
"SMBR.JK",2025-03-20,154.294067382812
"SMBR.JK",2025-03-21,151.326873779297
"SMBR.JK",2025-03-24,147.37060546875
"SMBR.JK",2025-03-25,159.239379882812
"SMBR.JK",2025-03-26,176.053482055664
"SMBR.JK",2025-03-27,168.140960693359
"SMBR.JK",2025-04-08,146.381546020508
"SMBR.JK",2025-04-09,147.37060546875
"SMBR.JK",2025-04-10,156.272186279297
"SMBR.JK",2025-04-11,155.283126831055
"SMBR.JK",2025-04-14,165.173767089844
"SMBR.JK",2025-04-15,164.184707641602
"SMBR.JK",2025-04-16,162.206573486328
"SMBR.JK",2025-04-17,163.195648193359
"SMBR.JK",2025-04-21,161.217514038086
"SMBR.JK",2025-04-22,167.151901245117
"SMBR.JK",2025-04-23,168.140960693359
"SMBR.JK",2025-04-24,169.130035400391
"SMBR.JK",2025-04-25,170.119094848633
"SMBR.JK",2025-04-28,171.108154296875
"SMBR.JK",2025-04-29,176.053482055664
"SMBR.JK",2025-04-30,217.594192504883
"SMBR.JK",2025-05-02,223.528579711914
"SMBR.JK",2025-05-05,257.156768798828
"SMBR.JK",2025-05-06,257.156768798828
"SMBR.JK",2025-05-07,241.331741333008
"SMBR.JK",2025-05-08,247.266128540039
"SMBR.JK",2025-05-09,239.353607177734
"SMBR.JK",2025-05-14,227.484832763672
"SMBR.JK",2025-05-15,247.266128540039
"SMBR.JK",2025-05-16,239.353607177734
"SMBR.JK",2025-05-19,239.353607177734
"SMBR.JK",2025-05-20,229.462966918945
"SMBR.JK",2025-05-21,243.309875488281
"SMBR.JK",2025-05-22,243.309875488281
"SMBR.JK",2025-05-23,257.156768798828
"SMBR.JK",2025-05-26,251.222381591797
"SMBR.JK",2025-05-27,245.287994384766
"SMBR.JK",2025-05-28,239.353607177734
"SMBR.JK",2025-06-02,231.441101074219
"SMBR.JK",2025-06-03,235.397354125977
"SMBR.JK",2025-06-04,241.331741333008
"SMBR.JK",2025-06-05,237.37548828125
"SMBR.JK",2025-06-10,235.397354125977
"SMBR.JK",2025-06-11,244
"SMBR.JK",2025-06-12,304
"SMBR.JK",2025-06-13,298
"SMBR.JK",2025-06-16,300
"SMBR.JK",2025-06-17,294
"SMBR.JK",2025-06-18,316
"SMBR.JK",2025-06-19,290
"SMBR.JK",2025-06-20,276
"SMBR.JK",2025-06-23,256
"SMBR.JK",2025-06-24,288
"SMBR.JK",2025-06-25,272
"SMBR.JK",2025-06-26,282
"SMBR.JK",2025-06-30,296
"SMBR.JK",2025-07-01,288
"SMBR.JK",2025-07-02,280
"SMBR.JK",2025-07-03,318
"SMBR.JK",2025-07-04,310
"SMBR.JK",2025-07-07,320
"SMBR.JK",2025-07-08,316
"SMBR.JK",2025-07-09,314
"SMBR.JK",2025-07-10,314
"SMBR.JK",2025-07-11,300
"SMBR.JK",2025-07-14,280
"SMBR.JK",2025-07-15,280
"SMBR.JK",2025-07-16,294
"SMBR.JK",2025-07-17,290
"SMBR.JK",2025-07-18,284
"SMBR.JK",2025-07-21,300
"SMBR.JK",2025-07-22,286
"SMBR.JK",2025-07-23,310
"SMBR.JK",2025-07-24,302
"SMBR.JK",2025-07-25,300
"SMBR.JK",2025-07-28,296
"SMBR.JK",2025-07-29,308
"SMBR.JK",2025-07-30,302
"SMBR.JK",2025-07-31,296
"SMBR.JK",2025-08-01,300
"SMBR.JK",2025-08-04,306
"SMBR.JK",2025-08-05,304
"SMBR.JK",2025-08-06,302
"SMBR.JK",2025-08-07,304
"SMBR.JK",2025-08-08,290
"SMBR.JK",2025-08-11,296
"SMBR.JK",2025-08-12,298
"SMBR.JK",2025-08-13,302
"SMBR.JK",2025-08-14,302
"SMBR.JK",2025-08-15,290
"SMBR.JK",2025-08-18,NA
"SMBR.JK",2025-08-19,300
"SMBR.JK",2025-08-20,310
"SMBR.JK",2025-08-21,308
"SMBR.JK",2025-08-22,304
"SMBR.JK",2025-08-25,310
"SMBR.JK",2025-08-26,312
"SMBR.JK",2025-08-27,316
"SMBR.JK",2025-08-28,310
"SMBR.JK",2025-08-29,286
"SMBR.JK",2025-09-01,276
"SMBR.JK",2025-09-02,284
"SMBR.JK",2025-09-03,296
"SMBR.JK",2025-09-04,292
"SMBR.JK",2025-09-08,294
"SMBR.JK",2025-09-09,290
"SMBR.JK",2025-09-10,290
"SMBR.JK",2025-09-11,294
"SMBR.JK",2025-09-12,298
"SMBR.JK",2025-09-15,302
"SMBR.JK",2025-09-16,298
"SMBR.JK",2025-09-17,294
"SMBR.JK",2025-09-18,292
"SMBR.JK",2025-09-19,288
"SMBR.JK",2025-09-22,286
"SMBR.JK",2025-09-23,288
"SMBR.JK",2025-09-24,284
"SMBR.JK",2025-09-25,280
"SMBR.JK",2025-09-26,278
"SMBR.JK",2025-09-29,282
"SMBR.JK",2025-09-30,278
"SMBR.JK",2025-10-01,294
"SMBR.JK",2025-10-02,286
"SMBR.JK",2025-10-03,288
"SMBR.JK",2025-10-06,288
"SMBR.JK",2025-10-07,280
"SMBR.JK",2025-10-08,286
"SMBR.JK",2025-10-09,286
"SMBR.JK",2025-10-10,284
"SMBR.JK",2025-10-13,278
"SMBR.JK",2025-10-14,272
"SMBR.JK",2025-10-15,266
"SMBR.JK",2025-10-16,268
"SMBR.JK",2025-10-17,250
"SMBR.JK",2025-10-20,260
"SMBR.JK",2025-10-21,266
"SMBR.JK",2025-10-22,266
"SMBR.JK",2025-10-23,270
"SMBR.JK",2025-10-24,270
"SMBR.JK",2025-10-27,266
"SMBR.JK",2025-10-28,270
"SMBR.JK",2025-10-29,272
"SMBR.JK",2025-10-30,284
"SMBR.JK",2025-10-31,282
"SMBR.JK",2025-11-03,290
"SMBR.JK",2025-11-04,286
"SMBR.JK",2025-11-05,288
"SMBR.JK",2025-11-06,292
"SMBR.JK",2025-11-07,300
"SMBR.JK",2025-11-10,290
"SMBR.JK",2025-11-11,292
"SMBR.JK",2025-11-12,296
"SMBR.JK",2025-11-13,292
"SMBR.JK",2025-11-14,290
"SMBR.JK",2025-11-17,290
"SMBR.JK",2025-11-18,286
"SMBR.JK",2025-11-19,284
"SMBR.JK",2025-11-20,282
"SMBR.JK",2025-11-21,282
"SMBR.JK",2025-11-24,284
"SMBR.JK",2025-11-25,284
"RMKE.JK",2021-12-07,194.442291259766
"RMKE.JK",2021-12-08,191.525665283203
"RMKE.JK",2021-12-09,191.525665283203
"RMKE.JK",2021-12-10,225.553070068359
"RMKE.JK",2021-12-13,219.719802856445
"RMKE.JK",2021-12-14,213.886535644531
"RMKE.JK",2021-12-15,219.719802856445
"RMKE.JK",2021-12-16,217.775375366211
"RMKE.JK",2021-12-17,213.886535644531
"RMKE.JK",2021-12-20,208.053268432617
"RMKE.JK",2021-12-21,223.608642578125
"RMKE.JK",2021-12-22,217.775375366211
"RMKE.JK",2021-12-23,219.719802856445
"RMKE.JK",2021-12-24,217.775375366211
"RMKE.JK",2021-12-27,213.886535644531
"RMKE.JK",2021-12-28,215.830963134766
"RMKE.JK",2021-12-29,213.886535644531
"RMKE.JK",2021-12-30,215.830963134766
"RMKE.JK",2022-01-03,219.719802856445
"RMKE.JK",2022-01-04,221.66423034668
"RMKE.JK",2022-01-05,217.775375366211
"RMKE.JK",2022-01-06,219.719802856445
"RMKE.JK",2022-01-07,221.66423034668
"RMKE.JK",2022-01-10,233.330764770508
"RMKE.JK",2022-01-11,291.663482666016
"RMKE.JK",2022-01-12,313.052124023438
"RMKE.JK",2022-01-13,291.663482666016
"RMKE.JK",2022-01-14,326.663055419922
"RMKE.JK",2022-01-17,316.940948486328
"RMKE.JK",2022-01-18,324.718658447266
"RMKE.JK",2022-01-19,334.440734863281
"RMKE.JK",2022-01-20,322.774230957031
"RMKE.JK",2022-01-21,316.940948486328
"RMKE.JK",2022-01-24,318.885375976562
"RMKE.JK",2022-01-25,379.162475585938
"RMKE.JK",2022-01-26,400.551147460938
"RMKE.JK",2022-01-27,383.051330566406
"RMKE.JK",2022-01-28,371.384796142578
"RMKE.JK",2022-01-31,377.218048095703
"RMKE.JK",2022-02-02,379.162475585938
"RMKE.JK",2022-02-03,396.662292480469
"RMKE.JK",2022-02-04,398.606719970703
"RMKE.JK",2022-02-07,406.384399414062
"RMKE.JK",2022-02-08,398.606719970703
"RMKE.JK",2022-02-09,396.662292480469
"RMKE.JK",2022-02-10,383.051330566406
"RMKE.JK",2022-02-11,377.218048095703
"RMKE.JK",2022-02-14,373.329193115234
"RMKE.JK",2022-02-15,386.940185546875
"RMKE.JK",2022-02-16,386.940185546875
"RMKE.JK",2022-02-17,381.106903076172
"RMKE.JK",2022-02-18,381.106903076172
"RMKE.JK",2022-02-21,379.162475585938
"RMKE.JK",2022-02-22,373.329193115234
"RMKE.JK",2022-02-23,371.384796142578
"RMKE.JK",2022-02-24,357.773834228516
"RMKE.JK",2022-02-25,369.440368652344
"RMKE.JK",2022-03-01,381.106903076172
"RMKE.JK",2022-03-02,414.162109375
"RMKE.JK",2022-03-04,392.7734375
"RMKE.JK",2022-03-07,396.662292480469
"RMKE.JK",2022-03-08,404.439971923828
"RMKE.JK",2022-03-09,404.439971923828
"RMKE.JK",2022-03-10,388.884582519531
"RMKE.JK",2022-03-11,381.106903076172
"RMKE.JK",2022-03-14,419.995361328125
"RMKE.JK",2022-03-15,449.161712646484
"RMKE.JK",2022-03-16,453.050567626953
"RMKE.JK",2022-03-17,460.828277587891
"RMKE.JK",2022-03-18,445.272888183594
"RMKE.JK",2022-03-21,433.606323242188
"RMKE.JK",2022-03-22,431.661926269531
"RMKE.JK",2022-03-23,419.995361328125
"RMKE.JK",2022-03-24,427.773071289062
"RMKE.JK",2022-03-25,418.050933837891
"RMKE.JK",2022-03-28,418.050933837891
"RMKE.JK",2022-03-29,404.439971923828
"RMKE.JK",2022-03-30,418.050933837891
"RMKE.JK",2022-03-31,412.217681884766
"RMKE.JK",2022-04-01,414.162109375
"RMKE.JK",2022-04-04,414.162109375
"RMKE.JK",2022-04-05,398.606719970703
"RMKE.JK",2022-04-06,408.328826904297
"RMKE.JK",2022-04-07,416.106536865234
"RMKE.JK",2022-04-08,421.939788818359
"RMKE.JK",2022-04-11,425.828643798828
"RMKE.JK",2022-04-12,431.661926269531
"RMKE.JK",2022-04-13,414.162109375
"RMKE.JK",2022-04-14,418.050933837891
"RMKE.JK",2022-04-18,421.939788818359
"RMKE.JK",2022-04-19,412.217681884766
"RMKE.JK",2022-04-20,388.884582519531
"RMKE.JK",2022-04-21,379.162475585938
"RMKE.JK",2022-04-22,377.218048095703
"RMKE.JK",2022-04-25,381.106903076172
"RMKE.JK",2022-04-26,377.218048095703
"RMKE.JK",2022-04-27,388.884582519531
"RMKE.JK",2022-04-28,400.551147460938
"RMKE.JK",2022-05-09,398.606719970703
"RMKE.JK",2022-05-10,396.662292480469
"RMKE.JK",2022-05-11,406.384399414062
"RMKE.JK",2022-05-12,451.106140136719
"RMKE.JK",2022-05-13,480.272491455078
"RMKE.JK",2022-05-17,544.4384765625
"RMKE.JK",2022-05-18,568.743713378906
"RMKE.JK",2022-05-19,563.882751464844
"RMKE.JK",2022-05-20,524.994262695312
"RMKE.JK",2022-05-23,520.133178710938
"RMKE.JK",2022-05-24,646.520629882812
"RMKE.JK",2022-05-25,714.575500488281
"RMKE.JK",2022-05-27,665.964904785156
"RMKE.JK",2022-05-30,651.381713867188
"RMKE.JK",2022-05-31,685.409118652344
"RMKE.JK",2022-06-02,646.520629882812
"RMKE.JK",2022-06-03,602.771118164062
"RMKE.JK",2022-06-06,636.798583984375
"RMKE.JK",2022-06-07,636.798583984375
"RMKE.JK",2022-06-08,602.771118164062
"RMKE.JK",2022-06-09,593.049011230469
"RMKE.JK",2022-06-10,617.354309082031
"RMKE.JK",2022-06-13,680.548034667969
"RMKE.JK",2022-06-14,636.798583984375
"RMKE.JK",2022-06-15,607.632202148438
"RMKE.JK",2022-06-16,607.632202148438
"RMKE.JK",2022-06-17,568.743713378906
"RMKE.JK",2022-06-20,568.743713378906
"RMKE.JK",2022-06-21,583.326965332031
"RMKE.JK",2022-06-22,568.743713378906
"RMKE.JK",2022-06-23,612.493225097656
"RMKE.JK",2022-06-24,656.242797851562
"RMKE.JK",2022-06-27,612.493225097656
"RMKE.JK",2022-06-28,602.771118164062
"RMKE.JK",2022-06-29,588.187927246094
"RMKE.JK",2022-06-30,583.326965332031
"RMKE.JK",2022-07-01,563.882751464844
"RMKE.JK",2022-07-04,583.326965332031
"RMKE.JK",2022-07-05,593.049011230469
"RMKE.JK",2022-07-06,578.465881347656
"RMKE.JK",2022-07-07,627.076416015625
"RMKE.JK",2022-07-08,617.354309082031
"RMKE.JK",2022-07-11,627.076416015625
"RMKE.JK",2022-07-12,699.992248535156
"RMKE.JK",2022-07-13,748.602844238281
"RMKE.JK",2022-07-14,699.992248535156
"RMKE.JK",2022-07-15,690.270141601562
"RMKE.JK",2022-07-18,680.548034667969
"RMKE.JK",2022-07-19,719.436462402344
"RMKE.JK",2022-07-20,729.158630371094
"RMKE.JK",2022-07-21,753.463989257812
"RMKE.JK",2022-07-22,734.019714355469
"RMKE.JK",2022-07-25,699.992248535156
"RMKE.JK",2022-07-26,714.575500488281
"RMKE.JK",2022-07-27,709.714416503906
"RMKE.JK",2022-07-28,826.379821777344
"RMKE.JK",2022-07-29,772.908203125
"RMKE.JK",2022-08-01,792.352355957031
"RMKE.JK",2022-08-02,772.908203125
"RMKE.JK",2022-08-03,806.935546875
"RMKE.JK",2022-08-04,806.935546875
"RMKE.JK",2022-08-05,821.518676757812
"RMKE.JK",2022-08-08,850.68505859375
"RMKE.JK",2022-08-09,836.101867675781
"RMKE.JK",2022-08-10,816.657653808594
"RMKE.JK",2022-08-11,797.213439941406
"RMKE.JK",2022-08-12,782.630310058594
"RMKE.JK",2022-08-15,792.352355957031
"RMKE.JK",2022-08-16,802.074462890625
"RMKE.JK",2022-08-18,782.630310058594
"RMKE.JK",2022-08-19,782.630310058594
"RMKE.JK",2022-08-22,782.630310058594
"RMKE.JK",2022-08-23,792.352355957031
"RMKE.JK",2022-08-24,782.630310058594
"RMKE.JK",2022-08-25,772.908203125
"RMKE.JK",2022-08-26,753.463989257812
"RMKE.JK",2022-08-29,758.324951171875
"RMKE.JK",2022-08-30,811.796630859375
"RMKE.JK",2022-08-31,787.491333007812
"RMKE.JK",2022-09-01,772.908203125
"RMKE.JK",2022-09-02,763.18603515625
"RMKE.JK",2022-09-05,758.324951171875
"RMKE.JK",2022-09-06,811.796630859375
"RMKE.JK",2022-09-07,957.628356933594
"RMKE.JK",2022-09-08,1098.59899902344
"RMKE.JK",2022-09-09,1025.68310546875
"RMKE.JK",2022-09-12,957.628356933594
"RMKE.JK",2022-09-13,1015.96099853516
"RMKE.JK",2022-09-14,952.767272949219
"RMKE.JK",2022-09-15,967.350463867188
"RMKE.JK",2022-09-16,952.767272949219
"RMKE.JK",2022-09-19,889.573547363281
"RMKE.JK",2022-09-20,865.268249511719
"RMKE.JK",2022-09-21,865.268249511719
"RMKE.JK",2022-09-22,870.129333496094
"RMKE.JK",2022-09-23,879.851379394531
"RMKE.JK",2022-09-26,870.129333496094
"RMKE.JK",2022-09-27,879.851379394531
"RMKE.JK",2022-09-28,874.990356445312
"RMKE.JK",2022-09-29,943.045227050781
